Temperature,Strategy,Score,Model,Control,Words
Mid,Original Instructions,,Randomization,Randomization,"['duloxetinible', 'typhoons', 'unblown', 'overtritheismisers', 'metempsychosis', 'convoy', 'rhapsodizing', 'self-sustained', 'piecemeals', 'outprotandryible']"
Mid,Original Instructions,,Randomization,Randomization,"['prelim', 'illiterately', 'annual', 'gangsterism', 'botulinumativeness', 'waistlines', 'aggroations', 'villainy', 'polygenesis', 'clanker']"
Mid,Original Instructions,89.50509347350953,Randomization,Randomization,"['resorting', 'mezzotinting', 'clearing-houses', 'myelosuppression', 'gestural', 'epiphanic', 'misenzymologisers', 'fibula', 'homebuilt', 'uptakes']"
Mid,Original Instructions,91.14531401976278,Randomization,Randomization,"['singletrees', 'shanked', 'ruin', 'steamships', 'outfitting', 'aspergillosis', 'footballing', 'equilibrated', 'reconceptualise', 'leafhoppers']"
Mid,Original Instructions,,Randomization,Randomization,"['twentieths', 'palaeobiologists', 'alterable', 'outminocyclinisable', 'necromancer', 'alls', 'miscyberlandations', 'overticlopidine', 'realizes', 'garrulousnesses']"
Mid,Original Instructions,,Randomization,Randomization,"['telephonisable', 'outsagacitiser', 'applauses', 'smarty-pants', 'worthy', 'fluffed', 'grinding', 'enfranchises', 'kneelers', 'rotgutiser']"
Mid,Original Instructions,,Randomization,Randomization,"['tillite', 'outcyberjusticially', 'rangatiras', 'nemeses', 'acetaldehyde', 'pyromanias', 'impulsivity', 'dusts', 'discretised', 'voyeur']"
Mid,Original Instructions,,Randomization,Randomization,"['pigged', 'makable', 'overspectrophotometrication', 'outcinereumation', 'tediousness', 'outtelemedicinativeness', 'outcunnilingusisable', 'appraised', 'exemplifier', 'temporize']"
Mid,Original Instructions,93.88747907056853,Randomization,Randomization,"['codices', 'informs', 'fonts', 'pleonastic', 'kerfuffle', 'desist', 'orthodontiaation', 'menswear', 'overzazeniser', 'insistence']"
Mid,Original Instructions,,Randomization,Randomization,"['pharmas', 'counterflows', 'outcarbostyrilisable', 'woodcraft', 'chitterlingsations', 'gaggle', 'savory', 'autogiros', 'right-click', 'illuminism']"
Mid,Original Instructions,,Randomization,Randomization,"['inch', 'counterplotting', 'overpedesisably', 'brakeman', 'millstone', 'triggerfishes', 'resole', 'multiselection', 'misprimidonation', 'buns']"
Mid,Original Instructions,,Randomization,Randomization,"['cyberheists', 'deep-freezing', 'idolatries', 'rightful', 'fiances', 'spirulinaible', 'attenders', 'exemplarinesses', 'autorotated', 'bathyspheres']"
Mid,Original Instructions,,Randomization,Randomization,"['outgeoinformationations', 'inculcating', 'corporatocracy', 'lockup', 'outbruxismativeness', 'overhomogamyible', 'nonaligned', 'airglowry', 'victim', 'untrainable']"
Mid,Original Instructions,,Randomization,Randomization,"['overfibrogenesisiveness', 'overfermium', 'concertinaing', 'unassigned', 'time-consuming', 'mispalaeomagnetismible', 'lachrymationations', 'paroxetinativeness', 'antisocialitication', 'aconinativeness']"
Mid,Original Instructions,,Randomization,Randomization,"['sprier', 'misantivivisectionismably', 'overlichenologication', 'ski-lift', 'celadonites', 'muzzle-loaded', 'itemisations', 'misfluvoxamine', 'rummest', 'outgun']"
Mid,Original Instructions,,Randomization,Randomization,"['maculated', 'outpapismible', 'insolubles', 'combusters', 'donate', 'armament', 'av', 'long-sightedly', 'popinjays', 'defaming']"
Mid,Original Instructions,87.79766274560659,Randomization,Randomization,"['splashing', 'non-interacting', 'economise', 'chitarrone', 'intensifying', 'rebuilding', 'disconsolate', 'enters', 'goaltending', 'aerobatics']"
Mid,Original Instructions,89.25369706343376,Randomization,Randomization,"['wrigglers', 'popadums', 'workbenches', 'erases', 'outoseltamivirations', 'evermore', 'bulldozes', 'begonia', 'inflated', 'overchlorpromazinally']"
Mid,Original Instructions,,Randomization,Randomization,"['bioenergetic', 'westerveldite', 'outethanations', 'diseconomy', 'entomological', 'outergophobiatisability', 'profound', 'unproblematic', 'windowless', 'overenzymologicativeness']"
Mid,Original Instructions,87.82965540672888,Randomization,Randomization,"['misacanthitation', 'orderlies', 'therefor', 'roaster', 'relaying', 'flue', 'excepting', 'photocell', 'misbaccicativeness', 'lightness']"
Mid,Original Instructions,92.78027149142412,Randomization,Randomization,"['respondents', 'glazing', 'downtrend', 'unreels', 'outxenoanthropology', 'permeability', 'milliamps', 'nosecones', 'bassists', 'overcyberpolicisability']"
Mid,Original Instructions,,Randomization,Randomization,"['pluses', 'wringers', 'furrows', 'enplaning', 'cyberslangisable', 'emolliated', 'beckoning', 'miscyanocobalaminisability', 'forging', 'limonite']"
Mid,Original Instructions,87.21282606510128,Randomization,Randomization,"['clannish', 'electroshock', 'pervertedness', 'burlaps', 'antilogarithms', 'genomics', 'shovelware', 'pocketer', 'admirable', 'counterpoised']"
Mid,Original Instructions,,Randomization,Randomization,"['formalizing', 'confuser', 'outcybersmutisable', 'embattled', 'misinterruptibilitally', 'disengaging', 'timewaves', 'chivying', 'foible', 'narrow-mindednesses']"
Mid,Original Instructions,,Randomization,Randomization,"['biographies', 'chaptalized', 'slavishly', 'protonosphere', 'katabatic', 'discards', 'holiness', 'pyroxenoid', 'overhaematoporphyriatisability', 'glasspaperially']"
Mid,Original Instructions,88.45583555077603,Randomization,Randomization,"['dramaturgs', 'outpathetismations', 'gab', 'mumble', 'ornamentals', 'rubidiisers', 'fanciful', 'cybernarrative', 'schematized', 'cossie']"
Mid,Original Instructions,,Randomization,Randomization,"['folksinesses', 'jarrings', 'consoles', 'overnystatinible', 'drafty', 'volcanoes', 'rite', 'excerpters', 'instatements', 'ropinirolations']"
Mid,Original Instructions,,Randomization,Randomization,"['upholstered', 'oesophaguses', 'overfraternalismably', 'digestion', 'starchily', 'maturest', 'gourde', 'radiosensitiveness', 'banzai', 'mispantihosations']"
Mid,Original Instructions,93.4836045030217,Randomization,Randomization,"['palmar', 'pester', 'yelp', 'squirrelled', 'vitiated', 'supervised', 'radiothoriumible', 'gala', 'typography', 'mischikungunyaible']"
Mid,Original Instructions,,Randomization,Randomization,"['misteamworkally', 'ordinators', 'positivized', 'endolymphisability', 'agroforestry', 'autogeniably', 'mix', 'outchlorothiazidisability', 'game', 'spermatic']"
Mid,Original Instructions,,Randomization,Randomization,"['nonrefoulementally', 'reflation', 'corporals', 'buffer', 'overjoy', 'intergrew', 'degranulated', 'flibbertigibbet', 'wormy', 'americiums']"
Mid,Original Instructions,79.41818312295845,Randomization,Randomization,"['urbanising', 'outarctophilisability', 'overgaydomible', 'lumpers', 'tanagers', 'carnivory', 'hardhearted', 'gatepost', 'depressurising', 'perches']"
Mid,Original Instructions,,Randomization,Randomization,"['smellers', 'torpidly', 'overrallycrossion', 'relaunched', 'phonautographs', 'cryptocrystallines', 'meanings', 'slower', 'emitters', 'inviters']"
Mid,Original Instructions,,Randomization,Randomization,"['frillies', 'missalacitiably', 'miscyberpornably', 'pathetismisable', 'shuttering', 'exoplanetologisable', 'rudely', 'deregulates', 'mispantihosation', 'mastheaded']"
Mid,Original Instructions,,Randomization,Randomization,"['turfiest', 'ileitis', 'duckier', 'misnonequilibriisers', 'provokers', 'errantrisable', 'moray', 'incorporations', 'outnoirisers', 'familiarizers']"
Mid,Original Instructions,93.72639409613035,Randomization,Randomization,"['hustle', 'ordinals', 'hips', 'misprealbumin', 'gaggers', 'overnutritionisable', 'rename', 'stales', 'heavens', 'peacemakers']"
Mid,Original Instructions,91.8095856835372,Randomization,Randomization,"['variably', 'paratype', 'chronometrication', 'outantivivisectionismible', 'outhyperinflammationativeness', 'polytene', 'electoral', 'bub', 'traumatizes', 'massively']"
Mid,Original Instructions,,Randomization,Randomization,"['mechanizing', 'dodders', 'waggery', 'animalistically', 'closers', 'upsized', 'intermodal', 'spotty', 'simulated', 'impossibleness']"
Mid,Original Instructions,,Randomization,Randomization,"['procreating', 'tropinonativeness', 'outtechnobabbleably', 'burgomasters', 'asinine', 'interconnecting', 'miskraftisable', 'overpenciclovirations', 'miscyberjunkation', 'dishonor']"
Mid,Original Instructions,,Randomization,Randomization,"['badge', 'overarrivismible', 'buncoed', 'technology', 'therein', 'sew', 'sectionalize', 'ungracious', 'popped', 'miscinible']"
Mid,Original Instructions,90.30439773450871,Randomization,Randomization,"['blandished', 'mediastinoscopy', 'wonderers', 'corpus', 'telerecordings', 'zebus', 'maidens', 'raindrop', 'vasoconstriction', 'enveloping']"
Mid,Original Instructions,,Randomization,Randomization,"['non-hypocycloid', 'cyberliterature', 'footnoted', 'sundowners', 'overinsuranctiveness', 'multifariously', 'biominingible', 'self-raising', 'adoptive', 'onanismatory']"
Mid,Original Instructions,,Randomization,Randomization,"['alluvium', 'outcyclobenzaprinible', 'charcoals', 'wicket-gate', 'partiality', 'supercluster', 'geniality', 'flavourers', 'governmentalisation', 'shortie']"
Mid,Original Instructions,,Randomization,Randomization,"['misagflationisability', 'misconservationismisable', 'outepeirogenesisably', 'defcon', 'sexed', 'thematization', 'fuzzes', 'hurricanes', 'outomnificenceably', 'afferently']"
Mid,Original Instructions,,Randomization,Randomization,"['mast', 'misstarchitecturably', 'immovablenesses', 'cyberutopia', 'falsehood', 'astrophysical', 'jinglers', 'derangements', 'nizatidinible', 'inflectional']"
Mid,Original Instructions,77.7328189203313,Randomization,Randomization,"['expressivist', 'misnurtures', 'literalizing', 'breastpin', 'aftertouches', 'chive', 'descants', 'historicist', 'handedness', 'relleno']"
Mid,Original Instructions,,Randomization,Randomization,"['pyridoxamine', 'halfheartedly', 'malaguetas', 'outaposporisability', 'outsquinancywortible', 'improvidential', 'perverter', 'gridiron', 'phreatophyte', 'misthrombolysisation']"
Mid,Original Instructions,82.82834316769966,Randomization,Randomization,"['adoably', 'dog-eared', 'deprecation', 'slowpokes', 'blackguards', 'despotically', 'pretentiously', 'outpathetism', 'capacitatively', 'multifunction']"
Mid,Original Instructions,95.43679838427718,Randomization,Randomization,"['ornithine', 'misneuroprotectionible', 'makers', 'stabilized', 'rudest', 'primogenitors', 'dispossessing', 'antero-frontal', 'bleached', 'pledge']"
Mid,Original Instructions,,Randomization,Randomization,"['denominates', 'nervier', 'overcrypsision', 'outfilmdomativeness', 'denaturalize', 'boxfish', 'loaves', 'lighten', 'overbuspironativeness', 'rebled']"
Mid,Original Instructions,,Randomization,Randomization,"['secularisations', 'overprednisonisability', 'cross-refers', 'churner', 'uncloisters', 'ethnopoetics', 'sparkier', 'sonication', 'imbuing', 'sexlessly']"
Mid,Original Instructions,91.40778264405417,Randomization,Randomization,"['candela', 'johnnies', 'congregationalism', 'widowed', 'sorrowfulness', 'overchronometrisability', 'facilitating', 'policyholders', 'drumstick', 'unspeaking']"
Mid,Original Instructions,,Randomization,Randomization,"['synopsise', 'sexpartite', 'theta', 'armored', 'rootstock', 'misspectrographiably', 'batty', 'defragging', 'venally', 'faint-hearted']"
Mid,Original Instructions,,Randomization,Randomization,"['sagacityry', 'tidemark', 'conceptive', 'historifies', 'herder', 'cloudburst', 'descriptivismible', 'overazidothymidiniser', 'tegmentum', 'unsynchronized']"
Mid,Original Instructions,,Randomization,Randomization,"['draughtily', 'fluorometer', 'presentee', 'lode', 'perversive', 'liberalisers', 'electromechanically', 'cardiograms', 'kolas', 'permineralization']"
Mid,Original Instructions,,Randomization,Randomization,"['conidia', 'glorifying', 'freemium', 'legates', 'circumvallation', 'misendemismation', 'misethylenediaminably', 'threnodies', 'overnonrefoulementiveness', 'vends']"
Mid,Original Instructions,,Randomization,Randomization,"['carotid', 'misbiorheologyible', 'overeurocreepisability', 'misdenialismably', 'demagnetise', 'asphalt', 'extraposition', 'nitrochalkally', 'blotter', 'lyres']"
Mid,Original Instructions,90.48013805477815,Randomization,Randomization,"['urbanistic', 'outdenialismations', 'focus', 'wilt', 'mercantilism', 'rearer', 'flashiest', 'bacteriophobiatisable', 'neuropathological', 'limewashes']"
Mid,Original Instructions,,Randomization,Randomization,"['tauonic', 'outbackcrawl', 'sophomore', 'geocache', 'misbiomagnetism', 'adopting', 'rhodophyte', 'spokeswomen', 'chemoimmunotherapy', 'buying']"
Mid,Original Instructions,,Randomization,Randomization,"['eggnogs', 'fatties', 'jumbucks', 'mischartism', 'inures', 'scutellar', 'misciprofloxacinisability', 'pseuds', 'tumbling', 'licence']"
Mid,Original Instructions,97.9733103826,Randomization,Randomization,"['solipsism', 'nitroglyceriniser', 'jinglers', 'inspection', 'transverses', 'self-winding', 'disinterring', 'montanite', 'den', 'petals']"
Mid,Original Instructions,93.49273658155015,Randomization,Randomization,"['subspecialist', 'restructuring', 'outnervonally', 'orgonite', 'iodine', 'misstardustiser', 'oral', 'execration', 'sprinting', 'groaned']"
Mid,Original Instructions,97.1857877714157,Randomization,Randomization,"['placozoans', 'body-piercing', 'absorbingly', 'congratulations', 'deodorization', 'logos', 'hp', 'cleaved', 'stratum', 'interop']"
Mid,Original Instructions,,Randomization,Randomization,"['corynebacteria', 'descaled', 'trochees', 'outruns', 'isopod', 'cloverleaves', 'exanthematic', 'thereabout', 'quidnuncs', 'sixty-fourfold']"
Mid,Original Instructions,,Randomization,Randomization,"['necessaries', 'outnutrosible', 'caddy', 'delightfulness', 'overpantihosally', 'drawbacks', 'handshaker', 'outpotassiumations', 'balmier', 'retrogressed']"
Mid,Original Instructions,,Randomization,Randomization,"['outautotropismally', 'autobasidium', 'curtails', 'swooshing', 'garlicking', 'healthcarisable', 'sanctify', 'activate', 'parkinsonisms', 'unhung']"
Mid,Original Instructions,,Randomization,Randomization,"['nonoccupational', 'pub', 'scope', 'improvizes', 'outabdominoscopyible', 'sinecures', 'tick-tocking', 'absolutism', 'misnoninfringementally', 'aggressivitiser']"
Mid,Original Instructions,,Randomization,Randomization,"['outvocalesations', 'psychostimulant', 'gasoline', 'zeroised', 'misbudesonisiveness', 'psychoanalysed', 'runarounds', 'chemist', 'unclearnesses', 'liaised']"
Mid,Original Instructions,,Randomization,Randomization,"['mitogenic', 'republishes', 'autoincrementing', 'intersectionalismation', 'divergent', 'missugarcanally', 'demophile', 'diatribes', 'sanctification', 'outrosemarisable']"
Mid,Original Instructions,93.3637984239718,Randomization,Randomization,"['miscyberloafingations', 'jabs', 'decontextualises', 'flyer', 'barefoot', 'anxiolytic', 'bagged', 'domain', 'figured', 'terrorist']"
Mid,Original Instructions,,Randomization,Randomization,"['wrathfulness', 'technosignatures', 'headbutts', 'well-made', 'framers', 'outaccidentalismisable', 'missuramin', 'yesteryears', 'underquoted', 'glucuronates']"
Mid,Original Instructions,94.05181321123148,Randomization,Randomization,"['palaeohydrologyible', 'sectionalize', 'slits', 'wildfires', 'calcareous', 'hobbling', 'attractivenesses', 'snoring', 'talkback', 'aeronautica']"
Mid,Original Instructions,86.70357388403951,Randomization,Randomization,"['candy-striped', 'verbalised', 'overpathetism', 'antirrhinums', 'bombs', 'glob', 'impishness', 'cauterise', 'ballerina', 'recalibrating']"
